sample_101	sample_103	sample_105	sample_106	sample_107	sample_108	sample_109	sample_10	sample_111	sample_112	sample_113	sample_115	sample_116	sample_117	sample_118	sample_119	sample_11	sample_121	sample_122	sample_123	sample_124	sample_125	sample_126	sample_127	sample_128	sample_129	sample_12	sample_131	sample_132	sample_133	sample_134	sample_135	sample_137	sample_139	sample_13	sample_140	sample_141	sample_142	sample_143	sample_144	sample_14	sample_15	sample_16	sample_184	sample_185	sample_18	sample_19	sample_1	sample_202	sample_20	sample_21	sample_22	sample_239	sample_23	sample_24	sample_25	sample_267	sample_26	sample_278	sample_27	sample_284	sample_29	sample_2	sample_30	sample_31	sample_32	sample_33	sample_34	sample_35	sample_36	sample_37	sample_38	sample_3	sample_40	sample_41	sample_42	sample_43	sample_44	sample_45	sample_46	sample_47	sample_48	sample_49	sample_4	sample_50	sample_52	sample_53	sample_55	sample_56	sample_57	sample_58	sample_59	sample_5	sample_60	sample_61	sample_62	sample_63	sample_64	sample_65	sample_66	sample_68	sample_70	sample_71	sample_72	sample_73	sample_75	sample_76	sample_77	sample_78	sample_79	sample_7	sample_80	sample_81	sample_84	sample_85	sample_86	sample_88	sample_89	sample_90	sample_91	sample_92	sample_93	sample_94	sample_95	sample_96	sample_97	sample_98	sample_9
gene_11	1.45520305810671	1.31784139777312	1.42091245628028	1.43557794190215	1.36879929822084	1.33668597999907	1.60543839981777	1.23115361651542	1.15607333524882	8.67979973908546	1.28269411834527	1.4728474310592	1.45502034164451	2.61052817268665	1.25200043782209	8.87508054872866	8.01185852859185	1.79397834151961	8.4838849507964	7.92968395263509	1.49221754626264	1.26503997825326	1.39267842838988	1.52269413683268	2.42762286536774	1.24574057623622	8.75827114748289	1.36014105377012	3.02475226022707	8.44274024351993	1.22169454850451	1.37618178212233	1.44911977875269	1.5937769961834	1.28013290325267	1.49407566089006	1.28535874273687	1.17963031222277	1.30443017494206	1.4218075585714	1.53402373958307	1.12429812123304	1.43846407884208	1.27857310927522	3.31166767179449	1.42079728638557	1.42911428003149	9.58596856996456	1.57024708969371	1.62232673677998	1.54103620962518	9.39014760432128	4.17116044023177	1.23177050973944	1.39264609821824	1.49856243838015	1.5311677130346	6.78303713399654	3.53500871650661	1.34267791185034	3.06628752870953	0.707293739866248	1.60578944246308	8.4744538698658	1.37919450326747	8.54062130073208	1.3119818488636	1.34965343122945	9.36552199904718	9.21485254795236	7.71133356971039	1.28067638902485	1.33416197488905	8.5019384316177	1.41178191270546	1.4536681687968	1.51239477375055	3.39628530616588	1.22925270311293	1.4690942521658	1.36169606247017	1.31181633434748	7.16364943301284	1.37355863649347	1.31233235182273	1.17660193801183	1.41724597851624	1.13300835592046	1.24239667220507	1.31700085613914	8.83925921775453	1.41909135133303	1.32983703033337	8.75922948322284	1.53629589244955	2.29637571115479	1.06097613134675	1.24351841186614	1.43090229585021	1.26294193025249	8.71287527624596	1.46032709398501	1.30281430556585	2.37541307243339	1.49319712218074	1.57765787518994	8.18078814390135	1.41915421498764	1.47044506478881	1.29564446872059	3.52475281519897	1.75144594975189	1.59025671987151	1.34455983160258	1.45244518774667	1.16632956833904	8.94863200150861	1.54857214932129	1.20201823377185	2.09593871372463	1.52876037180209	1.34702209264511	1.44715375297286	1.32753453723299	8.29186372348578	1.48496456249008	1.16316532477319	1.48483917799431
gene_12	10.3675048496353	10.3362951158936	9.48054700930775	4.26318621743366	10.4929201361014	10.0784780083552	9.806058968282	9.99170530131357	4.11796425285148	4.31560307592289	4.33201700084385	10.5469840761818	10.2533561967093	4.17359781097999	10.1548903832874	10.1238333548924	4.54665692471927	4.63339157203265	4.53731479930814	5.10810397991649	10.9319704553981	10.363034952939	9.63422210185298	4.34816481202691	9.34429831809924	9.64021992790854	5.26387168784718	10.1833844077621	9.35488191070043	5.8582054768656	9.81053532708261	10.1365802559536	4.69749863751432	9.39819266876552	6.59682865790747	10.4299327641983	10.4965887010868	9.96757384438654	9.06095678029184	9.97332359622726	10.4226104019724	10.0426208152549	10.3676004908889	10.0112626249019	4.15628563881582	9.78913600870958	9.99928418824214	9.8574474152098	10.1453196735359	4.58641284835256	10.9359801746639	10.3034034688804	4.78997227824227	9.15275437738728	4.63045797015475	10.971946352877	10.2199292262282	8.5146217497969	4.55342495474796	9.54819909987781	5.62214947295232	9.63138108198748	4.68743785920719	4.40258267786475	4.21044302711653	4.32417267104952	10.2578325042149	10.619595621492	4.32168401719701	4.18308606662434	4.29404460564379	10.498898538514	9.76293425624692	4.76058895806724	10.5885058517717	9.33719227146915	8.86000859371072	9.24520023007338	9.43962938626713	4.2953692407968	4.19442328169521	4.26091246624927	5.06512026406873	4.52085973711511	9.89802512039019	10.4706845978913	10.7813773788816	3.99955239824264	9.08723854715949	9.9892172907268	10.0475593755524	9.70842300917454	4.16567295468739	5.43852509213521	10.8737257005424	4.30078966954918	9.7417419690946	4.09042187903404	4.25874631689096	9.77416425106814	4.21628789271475	4.28689001152919	9.33298621008472	4.22325491221603	9.26605267571672	4.4040608300237	4.40523310500423	4.47444555448647	4.53078348990012	9.39758191741243	9.4974869256069	4.59097616618578	11.051012115508	10.2502725172642	10.5320510757022	10.2319601936275	4.07767842581341	10.7861626642043	4.25264344830909	4.55780208299217	4.35424524973893	10.193676903711	8.94160021130552	9.7091617732904	4.16608416713502	10.0224301172988	9.50815471527369	10.3898577376957
gene_13	9.26514634883678	10.7179315536217	4.58105574566604	10.2666401977304	10.0221331017774	10.5792966277141	4.3395168443195	10.1553925358173	10.9665185957505	8.95482706241482	11.3532518980166	4.44584275703784	9.124552520317	8.54158387951434	3.99694964639901	10.1077557386561	4.21476755582865	8.34126506922577	4.0498733925102	9.82646613771901	4.46797289823887	9.99972405638271	8.63282339164164	4.25315488563187	4.58546282601718	9.87469457773929	8.83176998663075	4.32146910024798	4.04560552480158	9.09174235440908	10.3580623482021	9.80779797443128	10.3676530502581	10.7296447379666	4.02181913181798	7.83728008264381	10.5588058099442	8.69593244782492	8.56062773008914	9.63904721450976	9.18824075605935	10.211185070221	4.16927212086632	9.5644920339594	7.71855351137742	9.97245499320029	4.16020084989444	9.5377767175882	9.03789782127353	4.35765072035682	4.27195123708243	8.99660435732339	6.34691747515679	10.3811071981084	8.97028317723808	8.80643970636265	10.3496675502379	4.10278309478661	9.43763857216575	10.4554528865321	9.41738885162492	9.9699757444128	4.33989198284605	4.44496474293426	4.11255502577059	9.9811447561792	4.05044900067167	8.98704820661332	3.93949993120465	8.90191455854828	4.19796993575014	4.02230343897539	8.50862589269595	4.00702657212775	8.62801434883729	4.18412409228578	9.54656558824994	4.19509441715248	9.80022771364878	4.19932161785632	9.61507681499175	9.74388673390031	4.97815409225123	11.3542668646006	10.7948715112732	4.13388359238736	9.44213245146838	11.3187056931327	9.75747510222518	10.4038190643433	9.02165409199013	4.57885446268321	4.06672260075297	8.50073882799158	4.51919779192336	8.20353323959021	10.3358373867579	11.1994029759286	9.88698928601571	10.254767651945	4.11853371739648	11.1317881894219	8.89069870403427	7.91304772432698	9.04057909886753	4.56839594548403	4.08910058645135	11.2533640888958	9.10223993199077	10.6907104366698	4.50862873602856	4.16652643363717	4.32336522367146	4.08026304192879	9.49101890323365	4.02859299110048	4.18508797415092	4.27973030159636	10.8261234959834	8.24002241488525	4.25934990952558	9.24598436885335	4.69929343107473	4.0646149922214	3.75311715262093	9.85966381412283	10.4762683921213	4.45951621231604
gene_14	3.45627070040141	7.54174579199841	7.44612654828462	9.99403621181166	8.11624539924811	3.15508279970247	3.45053991998262	7.7881576694392	2.97141708655409	9.13064285619762	3.52353495257617	3.30123293409356	7.88393549179087	3.15717193592745	9.48663131939959	8.96948514415263	8.42669727166767	3.30054040255092	3.12863325603822	3.44563075505647	8.8157458151406	7.59112315395112	3.38299409454998	7.91195786656224	8.76746539568311	3.06119821938126	3.15460671091428	8.20275021096333	9.08659652517589	3.00876148948415	3.44831993302148	8.24942138319864	10.0639118912868	3.43711111957783	7.92857490129691	3.32465426962329	7.61086864820382	2.99474102303249	3.28228200197766	7.89035847691098	7.84548124142818	9.01228279820544	3.43649135704875	8.94648385666269	3.13691539822345	7.88822943773131	9.29898502162991	8.6466292021201	7.92388898367116	3.47009455095372	9.04672791265568	7.93007537708879	3.53929309712968	9.12219292731701	9.6924384007226	7.46655245590505	8.79145578695463	9.06538537245876	3.32086890051438	8.66081283641936	2.95079485138909	8.25388333419272	7.75559077620448	7.79132144848213	8.79770994920324	9.51904811700807	3.12929310144573	3.16870725241154	3.15101627182339	8.91898605476493	8.86122611740637	9.52539455848028	3.45978905258681	3.23654747876258	3.23483179444592	7.5143391458284	3.34500997597726	8.82896983028717	3.04448467884789	3.29711043325289	10.00225181319	10.145479316654	4.92745914841648	3.19398268598536	3.12965749289352	2.99173217591105	7.64862432760791	2.94876012856239	3.05780102109173	3.13451512525908	8.41552399329648	8.90176303604452	7.5031002361039	3.19232972606844	3.3717725075846	3.30324269499712	2.87913982392869	3.05894021114906	10.2499565114123	3.07873449389837	7.45037872776344	3.2875019417762	7.06470014678194	3.21475816138271	3.32368143287553	3.41864656966342	8.66259049934368	3.24277301335336	9.34844344346295	3.41358469319833	7.92096197183934	8.40137510073223	3.4330690075906	3.16334838499964	7.49019047878393	9.29433555788126	3.0436784435907	3.3856098127682	3.16915795635473	3.14758127348735	3.36330962873625	7.51209152457809	7.81472269326461	8.50018814910568	9.31812087346137	8.00199141816618	2.97841934513446	9.36279505357874
gene_15	7.67035605653817	2.76803276201593	3.22603632865899	2.69918624093261	2.82790120618345	7.9769256072941	6.28229497363158	2.48024114101678	2.40232849334807	2.82690762358258	2.7271862720893	5.99211667579936	7.89952266172847	9.04918707491584	8.29619945450969	7.97210532730347	8.66497024074702	8.80495982012369	3.21372186824826	8.63746565898351	6.48390821553986	2.51583165881462	3.03273946334008	2.79577719843118	8.89800104763162	7.56412043403096	9.05254668707596	2.61718284131918	8.80429767390191	9.05317999809376	2.65712690883869	3.16587311022795	2.71406446118925	2.87620309750505	7.12302803816591	2.76381382740228	2.53730208191778	8.21759647685594	2.55754425577761	3.22724834120137	3.21657045250424	2.36973797274906	5.92298938952184	2.72242031600335	9.46624069127576	2.68300259558664	8.35144037488381	8.21859210022522	3.07281200001942	2.9089397811279	5.78545077947497	8.56284506223713	8.96649374889259	2.48088666200983	2.65233749089246	8.31531839168135	2.80528609385974	7.66972674188949	8.68221529899189	2.59840610084874	8.47361192501086	2.10366503252798	2.88994595510614	8.7189391697311	6.71700584331132	2.52621361479072	4.90047847330413	2.60589720807379	2.43246439887336	2.97768949076893	8.43393671425912	5.84824066277679	2.58927706498897	2.87097369069867	7.78576369588596	5.39536928888519	7.37587372671417	9.11193244712348	2.47825256845099	2.73610033909054	2.61885851636099	2.56540740463787	6.23614670660717	2.63166164967131	2.56595724054119	2.42350415866892	2.67912277358925	2.37864930893719	7.98419737610874	2.5709346500928	8.26222923017738	4.77315803336828	2.58464760021052	9.10669070642156	3.78295986841707	3.1384346579225	2.30545697937558	2.68207321384156	2.6940605305105	2.5136202703912	8.01005971809528	3.11975598066985	8.01289459473387	8.77181038525904	2.7628362663434	3.08209685988194	8.23712603221118	2.68120712037998	2.73759447924655	2.54820835437527	9.23685688438628	6.96635746407299	2.87218422275678	6.01346156085832	2.71772556221216	8.1734408725016	2.82809416727108	3.23594763776722	2.44985381835378	8.78953243380233	2.80258250707531	2.60306995639646	6.03574331931808	2.77936105515202	8.12767492350593	7.6328866494959	2.40963328976878	8.60413580228304
gene_16	7.81050246845348	9.30834243149162	7.95976826321744	9.24153009255727	9.66761076353979	9.5676795344692	7.13016635428624	9.21763338472048	3.38550791418251	9.36291619012755	3.50556520565221	9.21797990777856	9.27246386808118	3.56078946378163	8.64362245654867	9.79154347689817	4.00202919173394	3.69807083449001	3.53366202723274	3.81047397522106	7.49320612210002	9.5884950282168	7.66826147625506	7.61325790858491	3.36840274378445	8.20157183461184	3.55834828803604	7.78796090528832	3.52901575991076	3.77298643984163	3.80500057653384	9.10717722713794	9.31984908341356	3.8303031866508	3.76266821757682	4.01359317619751	9.46359767489067	9.5494729382934	8.04280227580398	9.31425094968226	9.35212487551164	9.45259152042657	9.32836712371459	9.71331306343065	4.1156243058909	9.45418745713287	8.87124739205055	9.19192111466941	9.49209593111004	4.02913353648047	7.72382157005353	9.44695308832944	3.75390298701032	9.33168442642048	9.57974411890214	9.55251022385975	9.65466825808724	7.62446919392329	4.00939702858323	9.30221993332304	3.36624540154147	9.06400335660876	7.92420282480148	4.35954087353856	3.60159996067826	9.88769499992597	9.04004635003032	3.84172293461106	3.6583841052521	9.40984319754001	3.6933236225599	8.26125778208224	3.82390798441894	3.48689221366109	7.78440899668854	6.86612934094333	9.36222754524461	3.84284380887229	9.62065591155704	4.21417600408192	9.523751690111	9.20156231759103	4.49654752781287	3.74075790700451	3.53463442315323	7.99522535527749	9.70806441370788	3.36434710032841	8.23129950587208	3.53924740579031	9.88767262017453	8.09457227136973	7.9678474581355	3.59430201842131	7.6037607626833	7.90110872917618	3.5277659919563	3.46771017352778	9.41783036188714	3.48639848072366	3.60805142113647	3.68551919773335	9.43413423222204	3.61573364911376	7.84675448952899	3.8123457516313	3.5762435456651	4.24679301698235	9.55205235094946	3.51822103953655	3.8124901688549	3.94275716354317	7.50660353897581	9.36627901435247	9.32573264227395	8.83327534625661	3.45332517509552	7.87249740541156	3.7824609814083	3.81859409441267	3.75867585620604	9.22576886467211	7.89633582760976	8.11616557754877	3.41572225607797	9.45676241633902	3.39205789090402	8.85970248227042
gene_17	3.30158476652763	2.78912947448893	7.98480016654993	3.1083559852501	2.84299078065112	2.80895816389399	8.33881089935479	2.69923705474121	8.10324980290448	3.46458721908474	8.28445814972629	2.95542493000605	2.93591934662845	8.56768677464691	2.72065874289202	2.77450001196886	2.96838217433156	8.31170359875926	2.78232007674267	8.3261309581158	2.97673572836998	2.73412040287047	7.06291656737185	5.57423346268979	8.67965235940429	2.71421336953806	8.44507993379098	8.29727330953429	8.70051960439678	8.3266982137142	8.37764943069362	3.20197536694444	2.92948567674875	8.33842514853312	6.76946481311224	8.15228975178649	3.09046825417079	2.81594635941183	7.41643583836262	3.09205077919776	3.02315479561684	2.59133497723715	2.91789529391286	3.08225841519306	8.67253437105394	2.89875768520184	2.90775490037058	3.0519946029272	3.27166587510505	3.12319775179268	3.0309989708587	5.25738088055826	8.69810663094614	2.69986920058914	2.86846333785707	3.51010623195543	3.01996486158236	7.01987730552062	8.71449723661846	2.81528493040542	8.39557275010167	2.44389573979682	6.21052928941893	8.45214892021197	6.54945770115311	2.74430755437391	2.78298513127785	7.81470282326512	2.82214991683521	2.82218741375122	3.60270626707647	2.75032690982949	7.77267800593617	3.06402336610291	3.24653989647862	8.17647531634128	2.99906605947525	8.49967516197841	2.69728981396232	3.31935993784738	2.83543648487332	2.78281171762297	7.02880186349708	8.52891004137135	8.61377904601814	8.44158519936014	3.08666482528552	8.75631744803556	2.88566097512709	8.65415815316425	2.63024495741047	2.89691489565928	5.66440286385409	8.41026399541878	8.36594418308958	7.05832780041782	8.60996356538834	8.44415331069148	2.90969198065756	8.48215989514298	8.0073949028207	8.35184598268942	3.5939579305778	8.31489735569907	7.23497668085693	3.46121822172152	2.82737978673363	8.64957583524126	2.9527903940949	8.38936319151803	9.06769270728843	6.42620193822024	8.45220892515164	3.00184375972132	2.93311016530982	2.63340203495377	2.69647300116658	8.3762102381151	8.09004348459976	8.55138798138107	3.39666055550833	2.81987851872351	7.9510384333633	8.15220322185956	7.87665259487041	2.96874169432778	8.38241054915479	2.9686036509221
gene_18	1.55313866533859	1.41891025985477	1.51958203427725	1.53392965562955	1.46864592324006	1.43729466197515	7.21438194765975	1.33446311324798	1.26148868445366	1.4678252287154	1.38464692047042	1.57041801878235	1.5529597739565	1.96922033266433	1.35475251110936	1.40529042282413	7.0096962868303	1.5698007662426	7.03412101692638	1.42336964707403	7.69477012416107	1.36744938128064	8.48558528426816	7.31528765266275	1.24340902978831	1.3486587923704	1.43685146928824	1.46019039030483	1.40798040021596	1.29804167472289	1.32526086762246	1.76928944615395	1.54718323238006	1.68908243480796	1.38215142472138	1.59121857009286	1.38724336044124	1.28436829263969	8.45187262561179	1.52045756684661	1.63039619116724	1.2306514790399	1.53675393308113	1.38063174113789	1.94523432453964	1.51946938394822	1.52760536185519	1.9785757585362	1.66596031218671	7.93730926777869	6.55494172360731	1.33000262766849	1.62091364983771	1.83768564409496	1.49194493094587	1.59561656808966	1.62759374481551	6.6856914953656	1.58786661147227	1.44314228482513	1.24111884430571	0.828741536887959	6.83606941594879	1.6718352369483	5.43803426576941	1.37703059813245	1.41319575654742	1.44995103055392	7.54464148125702	1.44951194166487	6.9874240861973	7.83338401750433	1.43483173546278	6.39289920929004	1.51065236546467	7.55687630582837	1.60917876864541	1.56255239285342	1.3326136158953	7.52552401159831	1.99781050619914	1.41303435260916	2.20238927007736	1.47329469939417	1.93661836850728	6.77412901540874	1.51599594609527	1.23910179363848	1.34540407459616	1.41809046772746	1.26840093605166	7.07917086626929	7.2752488923695	1.47177344041741	7.67372160839687	6.85353644589453	1.41911085309074	1.34649586216904	1.52935471006561	1.36540615751354	1.48499530098545	1.55815580814119	1.40425700598749	1.49235118258119	7.82066492924309	8.00970317142654	7.46742315121698	1.51786229748851	1.56806484360858	1.39726768876153	1.53635793253135	1.53398959578707	7.75205019466807	1.44497908111842	1.55043862780204	1.27144812468782	8.20770452079598	8.24312854597204	1.30612659555076	1.43030412405485	8.85034898987445	1.97957261323257	8.09995672633185	1.42836549587887	1.06107122796384	1.58228948833294	1.26837513763822	1.58216662490022
gene_19	8.09071985706053	1.22738848263622	1.64755506129946	1.34134661063538	1.27674416985775	1.80987514601348	1.50523652340973	1.67905600130488	1.07040411926047	1.2759307112429	1.19331844236694	1.37736159843228	1.36013825761621	2.67573429375345	1.16354768376397	1.21385211762389	1.38874908041411	2.75014233761448	1.22109485566195	9.26289014592558	1.39606789042363	1.17619713113418	1.29985536833873	7.83896335637505	7.60876558691046	8.3236563301106	8.17711156280857	1.26836162520283	8.72926170492188	8.45968822214963	1.1341373278811	1.28389043179455	1.67950410918123	1.49400666920645	7.7903760427425	3.56140698365733	2.14753709891621	1.09329115811538	1.5163290055574	1.32803236158126	1.43641280878538	1.039519179954	1.34413664779441	1.18932229854873	2.19558519658671	1.32705540009315	1.33509754112077	1.46120193723211	1.47133732819595	2.17352065500038	1.44317625006234	3.16276038657909	2.28619252756759	1.14391724786645	1.29982408546947	1.40219354168675	1.43365787910053	1.27672890673602	2.44290168742507	1.25145019377234	2.35849990812798	0.633008554380651	8.57181137518515	8.30445786017779	8.55929133952402	1.18573758584913	1.22171007156082	3.03219836445292	1.09876014485098	1.25777042105495	1.37241584921421	1.19136188686394	2.21670434415733	1.17465766223038	7.69062986677074	1.35883160125243	1.41554479508335	8.30512788296281	1.67671369413539	1.37373609642102	1.26986722488465	1.22154966455495	6.63396247638689	1.28135134196015	1.22204975692117	1.09034939064337	1.64340741604217	1.04798687432764	8.59414598496383	1.22657396340212	1.07732113339679	1.32540566567884	7.84264249838691	8.01598757699388	1.43860439758146	1.37912720312863	0.977927532792489	1.15531785212368	1.33682628183803	1.17416204569551	7.46252365115454	1.36526599913898	1.21282467612306	3.20340857732495	1.39701367651704	1.47847853340039	1.26251663933032	1.3254664593985	1.3750409917612	1.20587444911374	7.84494803595422	8.84631860879343	1.49061600357478	1.25327293602552	1.35764975442271	1.08036972974338	1.14069936376611	2.07804558882956	1.1150343254136	2.78330816409411	1.43133560587454	1.25565766975225	1.35253592882171	1.54227271162897	8.69910347993198	1.38906443380528	1.07729532125745	1.38894335276922
gene_20	8.77778492672804	8.5501553745166	1.44591449906824	1.77108941634265	1.39463616526823	1.65849847211273	1.62754772328127	9.43163070773598	1.1853976629043	1.39380940888809	1.30992680229648	2.07898526980916	1.47948007887736	1.36500091036453	1.27973574362786	1.33076171222758	6.29988176410611	2.07818056212722	1.33811295274401	1.34899955783117	1.51608962761748	1.29256142389841	7.22462604501835	1.54608776154289	1.1670834803787	8.52600428066072	1.36259419099881	1.38611734622903	1.33347582327642	1.22239865043883	1.24992882881601	1.4018999306116	1.4736730992709	8.8284573225542	1.30740742460376	1.51791849232405	1.31254791994301	1.2085617725968	6.9438757621239	1.4467953279204	1.55724021583566	1.15415525739297	1.46318664829929	1.30587311900657	1.3459416196647	1.44580116585216	1.45398561868934	1.58254744506671	1.92617486334567	1.64417677879602	1.56414323872788	2.30611278864413	1.54772651430519	1.25983859049823	4.54499095105031	1.52233468215234	1.55442880853783	5.859907197758	1.83425243991455	8.48720462124826	1.16476297282155	0.744542363263022	1.62789336611163	5.37920158066408	1.40486424695477	1.82983545218543	1.33873743966074	1.37579888460285	1.214098524702	1.37535634328006	6.47877224394323	1.30794203098168	1.36055785461206	1.29100032245033	9.03645298701423	1.47814934286555	1.53594977828784	2.0687359736814	1.25736228574479	1.493331175918	4.8315839295016	1.33857461457049	4.57659791294706	1.39931895089994	1.33908224759168	1.20558380398994	1.44230651076203	8.55768386722446	8.71664432121703	8.09538488403847	1.19239731119543	1.44412244061568	1.35630294338883	1.39778662400535	1.55947688928466	7.72401389640676	1.09190550842437	1.27139309694752	1.45574516561485	9.08164589381184	5.83701390156557	8.29818781197526	1.86458722662313	1.41850902453536	6.4744673820527	1.60019587797391	6.16239481961175	8.05486865519703	4.76753569623771	1.32266589452292	1.46278842202712	2.25387400056533	1.61259998300496	1.37078755208075	1.790396110973	1.19548263003686	1.25657776312936	2.17631302359332	7.48650863367813	1.35599264407862	2.15072583624826	1.37321003601565	1.4717382766417	1.35403775547527	5.57956506129517	2.09447534430055	8.98918086357443	1.508827507437
gene_21	2.34861148977022	2.20374066586369	2.31211368306324	8.41614491680572	7.45746707730578	2.22340937651107	4.6723525465096	2.11406669768013	2.03743617650678	7.83493708918058	2.16722487560073	8.72222452150435	2.34841640517048	2.22549235183269	2.13551274625791	6.59377091719555	8.06504974513194	2.36680632901776	7.39648750428261	2.62015565010242	2.38826830557351	2.14896502173789	6.51077802836058	7.06292913122321	8.22509583006403	2.12906513747002	2.22293459378977	2.47372007837089	6.68908019906435	2.07572283285016	2.10436016609327	2.26484114800648	7.40755735180623	2.49853634391039	2.16457242172819	2.390266322031	7.27693088286841	2.06137816372824	6.64691878671259	8.60764365838279	8.463976653122	2.00528653091928	7.6440725439558	7.72763343076092	2.20526594122255	2.31199148245929	2.32082273832248	7.90448964355078	8.39988474675305	2.52994072032259	2.44099901014698	8.28743748932179	2.42292954135189	2.11470025781092	8.25651493033304	2.39509381669867	7.3677769385388	4.47335936654419	2.83425255601235	2.22967673503272	2.21731061595116	1.59833363215299	6.47502645607587	7.9416048927519	2.26801330123781	7.73238520157461	8.05086786398331	2.23698108169856	5.44594006643352	7.73889147338755	8.18984117892613	2.56836165480182	2.22077129175554	7.39303093367049	2.30243360877183	4.33605315090801	2.41000249779678	7.90116397809486	2.11211483343497	2.36346228134794	6.52677621113668	8.09932897175368	8.49976958960913	2.26208055513078	2.19800268225558	2.05829513887029	2.30822462442676	2.0140829363396	2.12562369470501	2.20286484485863	7.17081688253703	2.31018170324674	4.35965471836316	2.26044218410138	2.43585700405404	7.7622108270577	1.94170846940136	2.12677794117911	7.38147574341153	2.14679858444812	7.60300093015225	2.35408505085518	2.18810179165587	2.28263617955354	8.43092100290845	2.4808866205814	5.5446225171502	2.74216697111694	7.42683095950766	2.1806541355257	7.5418838314705	2.76324742598004	2.49467685783562	7.87381291101527	2.78482962390153	2.04784873703922	5.72314412885617	2.44918337581687	2.08421757155541	2.62902593758544	2.42769270763156	8.10762821703969	2.95369322444905	2.62654483898353	6.51559198206077	2.38047592544561	2.04463440864542	2.38034130975616
